gene	cluster
ENSMUSG00000003134	2
ENSMUSG00000003206	2
ENSMUSG00000003308	2
ENSMUSG00000003316	2
ENSMUSG00000003352	2
ENSMUSG00000003382	2
ENSMUSG00000003402	2
ENSMUSG00000003541	2
ENSMUSG00000003546	2
ENSMUSG00000003559	2
ENSMUSG00000003573	2
ENSMUSG00000003746	2
ENSMUSG00000003882	2
ENSMUSG00000004070	2
ENSMUSG00000004099	2
ENSMUSG00000004113	2
ENSMUSG00000004151	2
ENSMUSG00000004207	2
ENSMUSG00000004267	2
ENSMUSG00000004317	2
ENSMUSG00000004460	2
ENSMUSG00000004552	2
ENSMUSG00000004633	2
ENSMUSG00000004665	2
ENSMUSG00000004698	2
ENSMUSG00000004707	2
ENSMUSG00000004709	2
ENSMUSG00000004771	2
ENSMUSG00000004849	2
ENSMUSG00000004891	2
ENSMUSG00000004931	2
ENSMUSG00000004933	2
ENSMUSG00000004952	2
ENSMUSG00000005043	2
ENSMUSG00000005054	2
ENSMUSG00000005078	2
ENSMUSG00000005142	2
ENSMUSG00000005161	2
ENSMUSG00000005233	2
ENSMUSG00000005442	2
ENSMUSG00000005510	2
ENSMUSG00000005575	2
ENSMUSG00000005580	2
ENSMUSG00000005583	2
ENSMUSG00000005615	2
ENSMUSG00000005656	2
ENSMUSG00000005687	2
ENSMUSG00000005802	2
ENSMUSG00000005804	2
ENSMUSG00000005813	2
ENSMUSG00000005824	2
ENSMUSG00000005973	2
ENSMUSG00000006169	2
ENSMUSG00000006205	2
ENSMUSG00000006221	2
ENSMUSG00000006241	2
ENSMUSG00000006262	2
ENSMUSG00000006281	2
ENSMUSG00000006360	2
ENSMUSG00000006362	2
ENSMUSG00000006390	2
ENSMUSG00000006395	2
ENSMUSG00000006423	2
ENSMUSG00000006435	2
ENSMUSG00000006519	2
ENSMUSG00000006527	2
ENSMUSG00000006576	2
ENSMUSG00000006611	2
ENSMUSG00000006728	2
ENSMUSG00000006736	2
ENSMUSG00000006818	2
ENSMUSG00000006998	2
ENSMUSG00000007379	2
ENSMUSG00000007476	2
