gene	cluster
ENSMUSG00000050240	1
ENSMUSG00000050379	1
ENSMUSG00000050410	1
ENSMUSG00000050565	1
ENSMUSG00000050921	1
ENSMUSG00000050989	1
ENSMUSG00000050994	1
ENSMUSG00000051065	1
ENSMUSG00000051316	1
ENSMUSG00000051586	1
ENSMUSG00000051682	1
ENSMUSG00000051811	1
ENSMUSG00000051851	1
ENSMUSG00000052013	1
ENSMUSG00000052040	1
ENSMUSG00000052117	1
ENSMUSG00000052331	1
ENSMUSG00000052397	1
ENSMUSG00000052419	1
ENSMUSG00000052534	1
ENSMUSG00000052560	1
ENSMUSG00000052684	1
ENSMUSG00000052727	1
ENSMUSG00000053007	1
ENSMUSG00000053219	1
ENSMUSG00000053293	1
ENSMUSG00000053332	1
ENSMUSG00000053398	1
ENSMUSG00000053536	1
ENSMUSG00000053550	1
ENSMUSG00000053560	1
ENSMUSG00000053581	1
ENSMUSG00000053870	1
ENSMUSG00000053907	1
ENSMUSG00000054146	1
ENSMUSG00000054381	1
ENSMUSG00000054422	1
ENSMUSG00000054626	1
ENSMUSG00000054648	1
ENSMUSG00000054717	1
ENSMUSG00000054863	1
ENSMUSG00000054932	1
ENSMUSG00000055027	1
ENSMUSG00000055069	1
ENSMUSG00000055555	1
ENSMUSG00000055745	1
ENSMUSG00000055782	1
ENSMUSG00000055805	1
ENSMUSG00000056145	1
ENSMUSG00000056313	1
ENSMUSG00000056537	1
ENSMUSG00000056579	1
ENSMUSG00000056656	1
ENSMUSG00000056708	1
ENSMUSG00000056999	1
ENSMUSG00000057135	1
ENSMUSG00000057363	1
ENSMUSG00000057440	1
ENSMUSG00000057596	1
ENSMUSG00000057649	1
ENSMUSG00000057722	1
ENSMUSG00000058022	1
ENSMUSG00000058638	1
ENSMUSG00000058756	1
ENSMUSG00000058799	1
ENSMUSG00000059288	1
ENSMUSG00000059463	1
ENSMUSG00000059791	1
ENSMUSG00000059811	1
ENSMUSG00000059878	1
ENSMUSG00000060131	1
ENSMUSG00000060568	1
ENSMUSG00000060621	1
ENSMUSG00000060733	1
ENSMUSG00000060935	1
ENSMUSG00000061013	1
ENSMUSG00000061143	1
ENSMUSG00000061374	1
ENSMUSG00000061397	1
ENSMUSG00000061410	1
ENSMUSG00000061455	1
ENSMUSG00000061589	1
ENSMUSG00000061825	1
ENSMUSG00000061859	1
ENSMUSG00000062028	1
ENSMUSG00000062248	1
ENSMUSG00000062604	1
ENSMUSG00000062825	1
ENSMUSG00000063015	1
ENSMUSG00000063171	1
ENSMUSG00000063531	1
ENSMUSG00000063889	1
ENSMUSG00000064023	1
ENSMUSG00000064043	1
ENSMUSG00000064147	1
ENSMUSG00000065987	1
ENSMUSG00000066324	1
ENSMUSG00000066798	1
ENSMUSG00000066838	1
ENSMUSG00000066842	1
ENSMUSG00000067653	1
ENSMUSG00000067924	1
ENSMUSG00000068205	1
ENSMUSG00000068270	1
ENSMUSG00000068735	1
ENSMUSG00000069114	1
ENSMUSG00000070369	1
ENSMUSG00000070420	1
ENSMUSG00000070529	1
ENSMUSG00000070868	1
ENSMUSG00000070871	1
ENSMUSG00000070873	1
ENSMUSG00000070923	1
ENSMUSG00000070942	1
ENSMUSG00000070999	1
ENSMUSG00000071172	1
ENSMUSG00000071362	1
ENSMUSG00000071369	1
ENSMUSG00000071398	1
ENSMUSG00000071604	1
ENSMUSG00000072082	1
ENSMUSG00000072572	1
ENSMUSG00000072612	1
ENSMUSG00000072949	1
ENSMUSG00000072964	1
ENSMUSG00000073164	1
ENSMUSG00000073184	1
ENSMUSG00000073197	1
ENSMUSG00000073423	1
ENSMUSG00000073557	1
ENSMUSG00000073758	1
ENSMUSG00000073771	1
ENSMUSG00000073802	1
ENSMUSG00000074342	1
ENSMUSG00000074364	1
ENSMUSG00000074570	1
ENSMUSG00000074909	1
ENSMUSG00000075122	1
ENSMUSG00000075307	1
ENSMUSG00000075415	1
ENSMUSG00000078495	1
ENSMUSG00000078771	1
ENSMUSG00000079011	1
ENSMUSG00000079110	1
ENSMUSG00000079164	1
ENSMUSG00000079298	1
ENSMUSG00000079553	1
ENSMUSG00000079652	1
ENSMUSG00000084061	1
ENSMUSG00000084796	1
